,Precipitation,Temperature
January,42.8,-2.9
February,34.1,-2.8
March,31.9,0.0
April,32.8,5.0
May,40.1,10.0
June,62.2,14.3
July,64.4,17.1
August,69.1,15.8
September,50.2,11.2
October,61.7,5.8
November,59.1,1.8
December,54.2,-1.4
