,Precipitation,Temperature
January,63.8,-6.1
February,44.0,-6.4
March,42.1,-2.7
April,41.7,2.1
May,44.6,7.6
June,52.5,12.4
July,82.6,15.2
August,88.7,13.6
September,72.8,8.9
October,87.7,3.0
November,82.4,-1.4
December,71.6,-4.5
