,Precipitation,Temperature
January,79.7,-0.7
February,69.3,-0.5
March,53.3,1.7
April,47.3,6.4
May,64.1,11.1
June,80.2,14.4
July,98.4,16.7
August,100.4,16.0
September,79.5,12.2
October,92.4,7.5
November,75.9,3.5
December,87.3,0.6
