,Precipitation,Temperature
January,35.8,-12.5
February,30.1,-12.1
March,27.1,-7.4
April,27.3,-1.4
May,41.8,4.8
June,67.2,10.8
July,85.5,14.0
August,74.3,11.6
September,56.7,6.3
October,45.7,-0.9
November,45.4,-7.3
December,41.3,-10.4
