,Precipitation,Temperature
January,44.5,-3.2
February,32.4,-3.3
March,31.1,-0.3
April,35.3,4.0
May,46.5,9.0
June,62.2,13.5
July,71.9,16.5
August,82.7,15.4
September,53.3,11.0
October,74.1,5.5
November,58.1,1.2
December,53.3,-2.0
