,Precipitation,Temperature
January,35.0,-13.8
February,28.1,-13.5
March,24.6,-8.7
April,21.2,-2.6
May,34.6,3.8
June,58.6,9.6
July,94.1,12.7
August,58.4,10.7
September,52.6,5.7
October,40.1,-1.4
November,34.1,-9.2
December,34.1,-11.7
