,Precipitation,Temperature
January,53.4,-2.2
February,42.5,-2.3
March,38.7,0.4
April,40.3,5.3
May,52.5,10.3
June,69.2,14.0
July,78.5,16.4
August,82.2,15.4
September,67.9,11.3
October,70.1,6.2
November,61.5,2.1
December,57.8,-0.7
