,Precipitation,Temperature
January,37.5,-0.8
February,35.9,-0.6
March,28.4,1.8
April,30.9,6.0
May,44.5,11.0
June,65.2,15.1
July,73.5,17.7
August,66.4,16.8
September,53.7,12.6
October,62.6,7.5
November,66.0,3.5
December,53.0,0.5
