,Precipitation,Temperature
January,39.6,-8.8
February,26.2,-8.0
March,25.2,-3.3
April,29.8,2.3
May,42.3,8.2
June,59.4,12.9
July,79.7,15.5
August,71.3,13.7
September,51.5,8.7
October,48.8,2.4
November,42.7,-2.9
December,42.9,-7.1
