,Precipitation,Temperature
January,44.1,0.5
February,39.0,0.6
March,31.5,2.7
April,30.5,6.8
May,43.5,11.5
June,65.1,15.2
July,66.0,17.5
August,66.3,17.0
September,53.4,13.2
October,65.5,8.7
November,55.8,4.7
December,50.7,1.8
