,Precipitation,Temperature
January,36.3,-4.3
February,28.0,-4.0
March,26.8,-0.4
April,32.3,5.0
May,49.7,10.6
June,65.2,14.7
July,76.0,17.3
August,75.9,15.7
September,45.2,10.9
October,62.0,5.1
November,48.1,0.7
December,39.8,-2.9
