,Precipitation,Temperature
January,48.0,-9.2
February,38.8,-9.5
March,39.6,-7.1
April,22.5,-2.5
May,27.1,2.9
June,39.3,8.2
July,61.8,12.0
August,51.1,10.7
September,51.7,6.2
October,43.0,0.5
November,36.3,-3.9
December,49.1,-6.9
