,Precipitation,Temperature
January,45.4,-7.3
February,32.7,-7.0
March,31.5,-4.3
April,34.0,0.5
May,59.2,5.8
June,83.1,10.1
July,101.0,12.9
August,100.4,11.2
September,60.9,7.0
October,66.4,1.3
November,57.5,-3.5
December,45.0,-6.6
