,Precipitation,Temperature
January,44.7,-1.0
February,38.8,-1.3
March,32.6,1.2
April,42.5,5.9
May,52.3,10.9
June,77.9,14.6
July,78.4,17.2
August,76.7,16.4
September,59.9,12.3
October,67.6,7.2
November,56.1,3.3
December,54.6,0.3
