,Precipitation,Temperature
January,44.3,-4.5
February,37.7,-5.4
March,35.1,-2.5
April,28.9,1.8
May,38.6,6.9
June,42.7,12.3
July,51.6,16.1
August,59.9,15.3
September,51.1,10.7
October,62.1,5.1
November,61.8,0.9
December,55.7,-2.1
