,Precipitation,Temperature
January,36.3,-6.8
February,27.1,-7.3
March,27.7,-3.5
April,26.6,1.4
May,35.0,7.1
June,52.5,12.5
July,63.9,15.8
August,59.0,14.3
September,50.6,9.5
October,51.8,3.5
November,47.8,-1.3
December,42.9,-4.5
