,Precipitation,Temperature
January,40.6,-7.4
February,27.2,-6.6
March,26.9,-2.1
April,33.6,3.4
May,52.7,8.9
June,73.7,13.1
July,83.1,15.7
August,84.8,13.9
September,55.4,9.3
October,61.8,3.4
November,53.3,-1.8
December,42.2,-6.4
