,Precipitation,Temperature
January,60.9,-1.4
February,48.1,-1.5
March,40.8,1.0
April,47.9,5.7
May,59.1,10.7
June,80.9,14.7
July,82.3,17.3
August,91.5,16.2
September,76.3,12.1
October,89.1,7.0
November,79.1,3.1
December,72.0,-0.1
