,Precipitation,Temperature
January,38.4,-7.2
February,26.2,-7.0
March,29.0,-3.3
April,34.4,1.9
May,51.4,7.4
June,77.5,11.7
July,94.7,14.4
August,80.1,12.9
September,55.3,8.4
October,57.6,2.7
November,46.3,-2.3
December,42.7,-6.1
