,Precipitation,Temperature
January,39.5,-7.3
February,25.4,-7.1
March,25.3,-2.2
April,28.3,3.4
May,34.7,8.8
June,43.3,13.6
July,71.0,16.4
August,69.3,14.8
September,49.7,9.9
October,54.0,3.8
November,46.9,-1.7
December,45.2,-5.9
