,Precipitation,Temperature
January,41.3,-9.6
February,32.3,-9.3
March,28.2,-4.6
April,29.4,1.1
May,42.3,7.1
June,59.7,12.2
July,89.6,14.9
August,80.6,13.0
September,54.1,8.0
October,54.3,1.7
November,49.2,-3.9
December,48.7,-7.8
