,Precipitation,Temperature
January,38.0,-7.2
February,26.3,-6.9
March,29.0,-3.2
April,32.5,1.7
May,47.2,7.0
June,65.1,11.6
July,93.3,14.3
August,76.6,12.7
September,53.9,8.1
October,54.5,2.1
November,46.4,-2.9
December,42.8,-6.0
