,Precipitation,Temperature
January,35.4,-2.2
February,29.3,-2.2
March,26.7,0.9
April,32.7,5.8
May,42.6,11.0
June,62.4,14.9
July,64.9,17.4
August,73.1,16.3
September,51.9,11.8
October,53.3,6.6
November,48.9,2.5
December,43.7,-0.7
