,Precipitation,Temperature
January,38.8,0.7
February,34.0,0.3
March,26.6,1.8
April,23.7,5.0
May,28.5,9.4
June,35.7,14.1
July,53.5,17.3
August,54.9,17.4
September,41.5,13.7
October,49.3,8.8
November,51.8,5.0
December,51.4,2.2
