month,maxTemp,minTemp,meanTemp,rainfall
1,16.0,5.9,,65.7
2,18.1,7.2,,49.9
3,21.9,9.5,,35.8
4,23.4,11.3,,54.0
5,27.2,14.4,,30.5
6,32.2,18.4,,9.9
7,36.0,20.6,,2.4
8,35.5,20.7,,5.3
9,31.7,18.5,,26.9
10,26.0,14.7,,68.3
11,20.2,10.3,,91.1
12,16.6,7.6,,99.0
