month,maxTemp,minTemp,meanTemp,rainfall
1,16.4,7.1,,37.1
2,17.1,7.8,,35.9
3,19.3,9.6,,33.4
4,20.8,11.5,,37.9
5,23.4,14.6,,39.2
6,27.1,18.6,,22.3
7,29.7,21.5,,7.8
8,30.2,21.9,,20.2
9,27.9,19.1,,69.6
10,24.3,15.2,,77.0
11,19.8,10.8,,46.6
12,17.0,8.1,,48.0
