month,maxTemp,minTemp,meanTemp,rainfall
1,16.7,5.0,,24.3
2,18.2,6.1,,25.7
3,21.0,8.0,,27.6
4,23.2,10.0,,25.9
5,26.5,13.5,,26.4
6,31.0,17.7,,17.7
7,34.0,20.5,,2.6
8,34.0,21.1,,9.0
9,30.5,18.3,,28.8
10,25.7,14.2,,35.7
11,20.4,9.4,,31.8
12,17.3,6.1,,26.2
