month,maxTemp,minTemp,meanTemp,rainfall
1,11.6,2.2,,155.7
2,13.2,3.5,,133.6
3,15.9,4.6,,74.8
4,17.1,6.0,,105.2
5,20.2,8.5,,95.9
6,25.4,11.5,,46.1
7,29.2,13.5,,19.2
8,29.2,13.0,,17.9
9,25.9,11.7,,57.0
10,19.8,8.5,,133.2
11,15.0,5.3,,135.9
12,12.4,3.8,,195.4
