month,maxTemp,minTemp,meanTemp,rainfall
1,20.5,11.7,,154.8
2,20.9,11.7,,149.6
3,20.0,11.8,,207.1
4,19.8,11.9,,238.2
5,19.3,11.4,,99.9
6,19.5,11.0,,25.6
7,19.6,10.7,,5.3
8,20.7,11.3,,37.3
9,21.3,11.7,,26.8
10,20.8,11.5,,258.9
11,20.1,11.6,,197.1
12,20.6,11.6,,234.5
