,Precipitation,Temperature
January,27.8,17.1
February,34.2,17.3
March,43.8,15.5
April,85.6,12.4
May,148.0,10.3
June,209.6,8.5
July,156.7,7.8
August,135.4,8.7
September,86.4,9.9
October,81.0,11.6
November,57.3,13.4
December,49.0,15.4
