,Precipitation,Temperature
January,40.9,15.9
February,43.4,15.8
March,64.4,13.9
April,105.8,11.1
May,155.0,9.4
June,203.6,7.5
July,162.2,7.0
August,166.2,7.8
September,89.5,9.0
October,83.6,10.8
November,62.9,12.6
December,58.0,14.5
