month,maxTemp,minTemp,meanTemp,rainfall
1,33.0,19.4,,5.4
2,35.6,21.6,,10.6
3,37.6,23.9,,30.3
4,38.4,25.9,,71.5
5,36.1,25.7,,133.4
6,34.3,25.3,,84.4
7,33.9,25.0,,100.7
8,33.5,24.8,,106.5
9,33.4,24.4,,222.8
10,32.1,23.6,,210.8
11,31.2,21.8,,63.1
12,31.1,19.1,,6.1
