,Precipitation,Temperature
January,13.2,-11.1
February,10.2,-8.2
March,13.1,0.5
April,13.5,11.3
May,15.5,18.4
June,11.1,23.8
July,12.8,25.4
August,4.4,23.3
September,6.0,16.5
October,11.5,8.6
November,15.6,-0.4
December,12.4,-7.8
