,Precipitation,Temperature
January,33.7,-12.3
February,24.8,-9.3
March,25.1,-0.2
April,30.5,11.1
May,26.2,17.0
June,26.8,22.6
July,27.2,24.4
August,16.5,22.7
September,11.0,16.6
October,24.5,8.8
November,37.3,0.0
December,38.6,-7.3
