,Precipitation,Temperature
January,15.3,-15.4
February,15.4,-13.3
March,20.3,-6.1
April,20.4,6.1
May,30.7,13.6
June,41.8,19.1
July,55.2,20.5
August,27.6,18.5
September,22.1,11.9
October,31.2,4.5
November,26.7,-5.6
December,22.9,-12.2
