,Precipitation,Temperature
January,17.4,-15.8
February,14.5,-14.6
March,17.9,-7.1
April,23.7,4.9
May,35.4,14.0
June,41.5,19.0
July,52.3,20.1
August,42.7,18.4
September,25.7,11.9
October,29.9,4.4
November,26.5,-6.1
December,20.3,-13.3
