,Precipitation,Temperature
January,9.1,-16.3
February,10.2,-14.6
March,14.4,-6.0
April,14.1,7.3
May,19.3,15.0
June,32.3,20.9
July,37.4,22.4
August,21.5,20.3
September,15.2,13.4
October,17.5,5.6
November,16.7,-4.9
December,12.7,-12.2
