,Precipitation,Temperature
January,10.7,-12.6
February,11.1,-10.9
March,13.4,-1.4
April,13.3,10.7
May,14.6,17.9
June,15.0,24.0
July,10.3,25.6
August,4.9,23.8
September,3.7,16.3
October,9.5,7.6
November,13.5,-1.9
December,13.0,-9.9
