,Precipitation,Temperature
January,21.8,-19.1
February,19.5,-17.2
March,20.0,-8.4
April,34.4,4.2
May,40.9,12.6
June,48.1,18.5
July,56.4,20.6
August,39.6,19.2
September,26.9,12.9
October,31.2,5.9
November,33.2,-3.3
December,29.6,-11.3
