,Precipitation,Temperature
January,18.2,-7.0
February,20.6,-4.2
March,26.7,3.6
April,48.4,11.4
May,44.6,17.1
June,36.8,22.7
July,32.4,25.2
August,15.3,23.7
September,15.7,17.6
October,31.5,9.6
November,31.4,1.3
December,20.9,-4.9
