,Precipitation,Temperature
January,15.4,-6.5
February,13.5,-5.7
March,15.5,1.8
April,17.5,11.0
May,21.1,18.8
June,20.3,24.3
July,15.3,26.8
August,11.4,25.0
September,15.8,17.5
October,20.8,9.3
November,13.9,0.8
December,16.5,-4.7
