,Precipitation,Temperature
January,12.5,-15.6
February,12.8,-14.3
March,14.2,-6.9
April,21.8,5.3
May,31.2,13.0
June,45.2,18.4
July,56.0,19.7
August,37.9,17.9
September,21.0,11.5
October,22.1,4.2
November,20.6,-6.3
December,16.3,-12.8
