,Precipitation,Temperature
January,34.7,-4.6
February,42.6,-2.4
March,72.4,4.6
April,112.4,12.1
May,98.7,17.1
June,59.0,22.1
July,42.9,24.4
August,33.5,23.3
September,27.8,18.0
October,49.8,10.6
November,55.3,2.9
December,44.3,-2.7
