,Precipitation,Temperature
January,22.7,-15.8
February,23.1,-14.9
March,20.5,-7.8
April,20.3,4.7
May,24.8,13.6
June,27.2,18.7
July,42.4,19.7
August,28.3,18.3
September,20.4,11.8
October,23.0,4.1
November,25.0,-6.5
December,28.3,-13.4
