,Precipitation,Temperature
January,13.4,-7.5
February,10.4,-6.7
March,14.5,1.2
April,17.2,11.0
May,24.9,18.7
June,28.2,24.5
July,15.7,26.9
August,11.6,24.9
September,13.0,17.6
October,19.1,9.2
November,16.1,0.5
December,15.1,-5.2
