,Precipitation,Temperature
January,29.5,-20.3
February,18.8,-16.9
March,16.7,-8.1
April,19.1,5.7
May,21.6,13.4
June,32.4,19.0
July,37.5,20.9
August,19.0,19.3
September,12.7,12.2
October,21.6,4.0
November,33.4,-6.7
December,34.4,-15.9
