,Precipitation,Temperature
January,22.2,-4.7
February,29.1,-2.3
March,32.7,4.9
April,50.2,11.9
May,42.8,17.3
June,24.6,22.7
July,17.2,25.1
August,11.7,23.5
September,13.4,17.5
October,29.7,10.2
November,35.9,2.7
December,28.9,-3.3
