,Precipitation,Temperature
January,9.1,-5.0
February,6.3,-4.4
March,11.6,2.4
April,16.2,11.0
May,18.2,18.7
June,16.4,24.0
July,14.1,26.0
August,11.7,24.3
September,13.8,17.5
October,12.9,10.0
November,10.4,2.0
December,9.0,-3.0
