,Precipitation,Temperature
January,16.0,-13.4
February,15.4,-12.4
March,16.4,-3.4
April,17.5,9.4
May,20.2,16.7
June,17.3,22.7
July,17.7,24.3
August,10.1,22.6
September,5.0,15.1
October,14.1,6.5
November,18.1,-3.1
December,16.0,-10.7
