,Precipitation,Temperature
January,12.9,-12.7
February,10.2,-10.7
March,12.1,-2.1
April,13.4,9.5
May,13.5,17.2
June,14.0,23.2
July,13.6,24.9
August,7.9,23.0
September,3.9,16.1
October,7.9,7.9
November,13.8,-1.0
December,11.5,-9.0
