,Precipitation,Temperature
January,14.8,-17.3
February,12.3,-15.5
March,13.4,-7.6
April,19.3,5.0
May,25.4,13.5
June,39.6,19.0
July,55.5,20.3
August,45.1,18.2
September,22.1,11.5
October,21.8,4.0
November,21.4,-6.8
December,18.2,-14.1
