,Precipitation,Temperature
January,13.4,-15.2
February,10.5,-13.8
March,14.7,-6.1
April,22.2,5.6
May,29.5,13.7
June,46.3,18.8
July,66.8,19.9
August,50.0,18.0
September,23.1,11.6
October,24.5,4.5
November,21.6,-5.9
December,16.8,-12.3
