,Precipitation,Temperature
January,18.0,-15.1
February,16.1,-14.1
March,19.2,-6.6
April,25.9,5.4
May,37.2,14.0
June,55.4,19.0
July,59.3,20.2
August,40.5,18.4
September,26.9,12.0
October,28.0,4.5
November,20.9,-5.4
December,20.5,-12.7
