,Precipitation,Temperature
January,71.8,-2.7
February,73.8,-1.6
March,73.6,4.4
April,63.7,11.5
May,51.3,17.7
June,16.3,23.4
July,12.6,25.7
August,6.1,24.4
September,5.7,18.2
October,30.4,10.7
November,66.8,3.6
December,75.2,-0.8
