,Precipitation,Temperature
January,13.5,-5.5
February,16.0,-3.3
March,24.6,4.1
April,29.9,12.2
May,25.0,18.9
June,15.0,24.9
July,8.0,26.8
August,2.4,24.9
September,3.1,18.1
October,12.6,10.1
November,17.6,1.8
December,15.6,-4.1
