,Precipitation,Temperature
January,29.7,-3.0
February,36.5,-1.3
March,38.3,5.3
April,49.2,12.3
May,40.4,17.9
June,28.3,23.3
July,18.2,25.5
August,8.6,23.9
September,9.9,17.9
October,30.1,10.9
November,35.6,3.6
December,32.1,-1.6
