,Precipitation,Temperature
January,17.6,-15.4
February,15.0,-14.7
March,17.5,-7.2
April,23.1,5.7
May,31.8,14.6
June,27.8,20.0
July,31.6,21.3
August,31.4,19.7
September,18.1,13.0
October,22.1,5.2
November,21.2,-5.3
December,20.6,-12.7
