,Precipitation,Temperature
January,14.8,-14.6
February,13.0,-14.1
March,19.9,-6.8
April,22.1,6.2
May,28.3,14.9
June,23.1,20.6
July,31.4,22.2
August,22.0,20.7
September,13.2,13.5
October,21.7,5.2
November,19.9,-4.5
December,19.9,-11.8
