,Precipitation,Temperature
January,13.9,-15.6
February,10.6,-14.1
March,14.6,-6.4
April,23.4,5.4
May,27.2,13.6
June,46.5,18.7
July,64.6,19.8
August,50.6,17.8
September,26.7,11.5
October,26.7,4.4
November,21.9,-6.1
December,17.7,-12.7
