,Precipitation,Temperature
January,48.6,-16.2
February,42.6,-12.3
March,54.1,-4.1
April,75.8,6.5
May,83.4,12.0
June,65.7,16.3
July,73.9,17.9
August,44.5,16.3
September,36.1,11.0
October,56.2,4.0
November,75.8,-5.2
December,59.7,-13.1
