,Precipitation,Temperature
January,147.8,3.8
February,149.8,4.9
March,133.5,7.9
April,120.3,11.4
May,99.8,16.1
June,76.8,20.8
July,53.5,23.2
August,58.1,23.2
September,125.1,17.7
October,179.0,13.3
November,224.2,8.9
December,198.5,4.8
