month,maxTemp,minTemp,meanTemp,rainfall
1,28.6,16.2,,4.8
2,31.1,17.9,,5.1
3,33.6,19.9,,11.6
4,34.3,21.2,,62.4
5,32.9,21.0,,145.7
6,29.2,20.1,,67.3
7,27.7,19.6,,74.3
8,28.0,19.5,,78.6
9,28.9,19.3,,117.6
10,28.8,19.5,,158.7
11,27.9,18.2,,63.8
12,27.5,16.5,,14.3
