month,maxTemp,minTemp,meanTemp,rainfall
1,33.5,19.6,,7.0
2,34.1,19.8,,0.5
3,34.5,23.2,,18.9
4,34.2,24.3,,83.6
5,32.2,23.6,,580.2
6,30.6,23.2,,646.6
7,30.0,23.1,,564.8
8,30.1,22.8,,436.8
9,30.1,22.8,,532.4
10,31.1,23.0,,411.8
11,32.0,22.8,,404.7
12,33.1,19.9,,0.6
