month,maxTemp,minTemp,meanTemp,rainfall
1,30.5,20.6,,40.7
2,30.7,20.9,,36.8
3,30.8,21.4,,49.4
4,31.4,22.0,,99.4
5,32.3,22.9,,71.4
6,31.8,23.3,,27.9
7,31.9,23.0,,27.6
8,32.8,23.1,,32.9
9,33.2,22.7,,62.5
10,32.6,22.1,,110.1
11,31.5,21.5,,100.1
12,30.6,20.8,,62.5
